Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
		基于Ren'Py的互动小说游戏。\n\n	game/options.rpy	29
ch0_e9f8ab5e	n	你好，[player]！	game/rpy/ch0.rpy	5	n "[what]"
ch0_b08c4d4b	n	这是一个...互动小说游戏。	game/rpy/ch0.rpy	6	n "[what]"
ch0_70a6b771	n	呃...	game/rpy/ch0.rpy	7	n "[what]"
ch0_09703f13	n	与其说是互动小说...	game/rpy/ch0.rpy	8	n "[what]"
ch0_12731656	n	还不如说是作者的毕业总结。	game/rpy/ch0.rpy	9	n "[what]"
		那...作者是谁？	game/rpy/ch0.rpy	10
		毕业总结？	game/rpy/ch0.rpy	10
author_c5677337	n	请允许我介绍本项目的作者...	game/rpy/ch0.rpy	17	n "[what]"
author_4c1c2845	"（未知）"	（脸怼镜头）	game/rpy/ch0.rpy	20	"（未知）" "[what]"
author_f5921c20	n	余晖！	game/rpy/ch0.rpy	21	n "[what]"
author_bf05d4ee	s	你好！如果吓到你很抱歉。	game/rpy/ch0.rpy	24	s "[what]"
author_dd5dd101	s	也许你认为这个形象过于诡异？	game/rpy/ch0.rpy	25	s "[what]"
author_2073020b	s	“余晖”这个假名来自《My Little Pony》及其衍生剧集，她的形象也来源于此。	game/rpy/ch0.rpy	26	s "[what]"
author_8f3bb2ac	s	也就是你现在看到我的样子。	game/rpy/ch0.rpy	27	s "[what]"
author_4a942899	s	选择这个形象的另一个原因是...	game/rpy/ch0.rpy	29	s "[what]"
author_d8abcc80	s	作者不想画立绘。	game/rpy/ch0.rpy	30	s "[what]"
author_1bf552cb	s	注意：版权声明！	game/rpy/ch0.rpy	33	s "[what]"
author_79b26de0	s	“余晖烁烁”及其艺术作品版权属Hasbro, Inc。	game/rpy/ch0.rpy	34	s "[what]"
author_8297ee7b	s	My Little Pony®是Hasbro, Inc的注册商标。此项目与Hasbro, Inc无关。	game/rpy/ch0.rpy	35	s "[what]"
graduate_5f3e4f54	n	是的。	game/rpy/ch0.rpy	39	n "[what]"
graduate_bea9bd09	n	如果您并不了解，那么此游戏可能并不适合你。	game/rpy/ch0.rpy	40	n "[what]"
graduate_ebdb3274	n	请退出并删除此游戏。	game/rpy/ch0.rpy	41	n "[what]"
		退出。	game/rpy/ch0.rpy	42
		我知道了...	game/rpy/ch0.rpy	42
graduate_09765079	n	那么...	game/rpy/ch0.rpy	49	n "[what]"
reason_ec0aa07b	s	（清嗓）	game/rpy/ch0.rpy	53	s "[what]"
reason_b0085be3	s	项目创作理由也很简单。	game/rpy/ch0.rpy	54	s "[what]"
reason_0bafbe64	s	我一直想写个毕业总结，但总是在拖延。	game/rpy/ch0.rpy	56	s "[what]"
reason_1cb251f7	s	又发生了一些事故，所以一直没有信心把它写出来。	game/rpy/ch0.rpy	57	s "[what]"
reason_4fd0f93c	s	不过，最近想了想...	game/rpy/ch0.rpy	59	s "[what]"
reason_b462a28b	s	再不写都开学了，那就真的没机会了。	game/rpy/ch0.rpy	61	s "[what]"
reason_3a9da3ff	s	所以，这就是我争取在开学前发布的项目，也许也是本假期的最后一个。	game/rpy/ch0.rpy	62	s "[what]"
reason_03a3a47f	s	这个项目的快速成型离不开《心跳文学部》——一个优秀的使用相同引擎的饱受误解的meta类视觉小说游戏。	game/rpy/ch0.rpy	63	s "[what]"
reason_6b1881cf	s	本项目未经许可地使用了项目DDLCModTemplate2.0的部分源码和《心跳文学部》的部分资源文件。	game/rpy/ch0.rpy	66	s "[what]"
reason_419f4613	s	这在严格上是违背职业道德，甚至是非法的...	game/rpy/ch0.rpy	68	s "[what]"
reason_4750a479	s	再次向《心跳文学部》的制作项目组Team Salvato表示感谢。	game/rpy/ch0.rpy	69	s "[what]"
reason_da075030	s	貌似废话太多了点...	game/rpy/ch0.rpy	71	s "[what]"
reason_d1e759bf	s	这是一个互动类的“毕业总结”、或者“问答”描述得更合适一些。	game/rpy/ch0.rpy	72	s "[what]"
reason_63ef0b1d	s	这个程序记录了我认为可能会被问到的问题和我对它们的答案。	game/rpy/ch0.rpy	73	s "[what]"
reason_b3e6f14f	s	你只需要选择，然后阅读屏幕上显示的文字。	game/rpy/ch0.rpy	74	s "[what]"
reason_05fe424b	s	这就是本游戏的全部内容——没有成就、没有彩蛋、存档无意义。	game/rpy/ch0.rpy	75	s "[what]"
reason_d9c12821	s	让我们开始吧。	game/rpy/ch0.rpy	78	s "[what]"
		你的简介上写着...你是计算机科学初学者？谈谈你的作品吧。	game/rpy/ch1.rpy	11
		你有想怀念的人吗？	game/rpy/ch1.rpy	11
program0_a488a298	s	[player]，我就等着你谈这个呢~	game/rpy/ch1.rpy	20	s "[what]"
program0_e195ba37	s	虽然只要打开我们的GitHub资料页就能了解这些...	game/rpy/ch1.rpy	21	s "[what]"
program0_4476cd0a	s	我还是想亲自说给你听。	game/rpy/ch1.rpy	22	s "[what]"
program0_a9023eb6	s	从文档类项目开始：	game/rpy/ch1.rpy	24	s "[what]"
program0_5ad643fe	s	doc2019（2019年开源文档）承载了我的第一次水报告经历。	game/rpy/ch1.rpy	25	s "[what]"
program0_723a05d5	s	是给综合素质评价的报告没错了！	game/rpy/ch1.rpy	26	s "[what]"
program0_6510e300	s	有时我会想：我们的教育目的是...教会孩子们如何伪造报告、图片和经历...	game/rpy/ch1.rpy	28	s "[what]"
program0_58634f29	s	...并且养成积攒似乎除了名目之外就没什么用的荣誉称号的习惯吗？	game/rpy/ch1.rpy	29	s "[what]"
program0_f64e5ef0	s	annual-summary-2019（2019年度总结）（私有库）里面有我的一份超级无聊的年度总结。	game/rpy/ch1.rpy	31	s "[what]"
program0_1b8478dd	s	比你现在交互的总结要无聊的多。	game/rpy/ch1.rpy	32	s "[what]"
program0_3427bc54	s	所以，还请珍惜你看到的互动小说游戏，它本可以更无聊。	game/rpy/ch1.rpy	33	s "[what]"
program0_a963837b	s	doc2020（私有库）里面有一份在那时属政治敏感类的文章...	game/rpy/ch1.rpy	35	s "[what]"
program0_03bcf83f	s	“对‘形式主义’的批评并不影响我们对遇难者的悼念和正常的情感表达”	game/rpy/ch1.rpy	36	s "[what]"
program0_c4815cf7	s	DingTalkUtil 虽然叫Util(s)但只有如何给钉钉直播刷赞的教程。	game/rpy/ch1.rpy	38	s "[what]"
program0_e4064a31	s	简单地说就是利用中间人攻击修改播放页JavaScript达到重复请求刷赞。	game/rpy/ch1.rpy	39	s "[what]"
program0_f50d8b68	s	我还想辟个谣，就算有点晚...	game/rpy/ch1.rpy	40	s "[what]"
program0_1161bbba	s	“刷赞”是不可能造成直播卡顿的，无论如何，直播视频推送和点赞数统计两个功能绝对不应该有关联。	game/rpy/ch1.rpy	41	s "[what]"
program0_a5c74e0a	s	对于刷赞者的污名化我保持理解，但在做出推断前还请亲自证实。我们的世界并不充满了巴浦洛夫式的直观条件反射，很多技术问题是不能通过现象解决的。	game/rpy/ch1.rpy	43	s "[what]"
program0_15fe4a36	s	chemistry-pig-story（元素周期表小猪与狼的故事）是一个没人合作的合作项目...	game/rpy/ch1.rpy	45	s "[what]"
program0_f8768208	s	基于《三只小猪与狼》，讲述了代表某种元素的小猪与狼对抗的故事。	game/rpy/ch1.rpy	46	s "[what]"
program0_0a029402	s	只有一篇作品——氢小猪...	game/rpy/ch1.rpy	47	s "[what]"
program0_51381a83	s	如果记得没错，是我在一节拖堂一小时的英语网课上写的。	game/rpy/ch1.rpy	48	s "[what]"
program0_d91e52c7	s	about-lwd-temp讲述了一个对于你们来说是个科幻故事、对于我们就是事实的余晖教育和科技集团的基本介绍和职员信息。	game/rpy/ch1.rpy	49	s "[what]"
program0_84a53d1f	s	成立于某下层叙事、与SCP基金会合作，致力于在学园都市内部实行间谍活动并秘密部署大量斯克兰顿现实稳定锚，	game/rpy/ch1.rpy	51	s "[what]"
program0_b8e70b28	s	并以教育和信息技术开发作为前台组织的掩盖工作，余晖教育和科技集团在各个叙事层吸引了大量叙事实体加入，并允许甚至鼓励（相对）上层叙事实体使用此设定。	game/rpy/ch1.rpy	52	s "[what]"
program0_e0f844e9	s	顺便提一下，SCP基金会系列也正在在误解中封杀...	game/rpy/ch1.rpy	53	s "[what]"
program0_f9aed6c6	s	对流行和少数群体文化的误解和封锁...真的是个有趣的现象呢...	game/rpy/ch1.rpy	54	s "[what]"
program0_480d484e	s	最后一个文档类项目是...	game/rpy/ch1.rpy	55	s "[what]"
program0_6d005c46	s	in-memory-of-[gtext]...	game/rpy/ch1.rpy	103	s "[what]"
program0_5f7d7349	s	本来是个用于回忆和[gtext]的经历的项目...	game/rpy/ch1.rpy	106	s "[what]"
program0_b0520ba4	s	[gtext]	game/rpy/ch1.rpy	110	s "[what]"
program0_7b3565ea	s	我是不是说得太多了？	game/rpy/ch1.rpy	114	s "[what]"
		才没有。	game/rpy/ch1.rpy	115
		也许...我们可以谈点其他的。	game/rpy/ch1.rpy	115
program1_992c915a	s	好吧。	game/rpy/ch1.rpy	124	s "[what]"
program1_e6094a9c	s	除了文档类项目，实用（？）类项目也同样令人印象深刻！	game/rpy/ch1.rpy	125	s "[what]"
program1_65bb3126	s	unscrupulous-jimoky.cn包含一个用于攻击QQ钓鱼盗号网站的Python程序。	game/rpy/ch1.rpy	126	s "[what]"
program1_066bb8ff	s	happy-birthday-[gtext]是一个用于嵌入各种Python程序员用于提供[gtextl]生日彩蛋的Python模块。	game/rpy/ch1.rpy	132	s "[what]"
program1_6e7a80ec	s	happy-birthday-[gtext]-win32是上述模块的独立版。通过调用Win32 API实现部分操作系统交互功能。同样是给[gtextl]的生日彩蛋！	game/rpy/ch1.rpy	133	s "[what]"
program1_490584d9	s	[gtext]fy.py是用于将二进制文件转换成由[gtext]组成的文本的Python程序。	game/rpy/ch1.rpy	134	s "[what]"
program1_3fa4fa34	s	lwd-temp.github.io-jekyll是基于Jekyll的个人博客。	game/rpy/ch1.rpy	136	s "[what]"
program1_ab31941d	s	也是我实践HTML、JavaScript和CSS的地方。	game/rpy/ch1.rpy	137	s "[what]"
program1_cc844009	s	接下来是我最有趣的两个作品：	game/rpy/ch1.rpy	138	s "[what]"
program1_0869e06e	s	rns.py——“随机姓名选择器（Random Name Selector）”是一个无聊的练手作品，	game/rpy/ch1.rpy	140	s "[what]"
program1_30a179f0	s	有趣的是，这个项目作为全校唯二的项目参赛...	game/rpy/ch1.rpy	143	s "[what]"
program1_5ad89a24	s	...获得了汉东省青少年科技创新大赛三等奖。	game/rpy/ch1.rpy	144	s "[what]"
program1_921e6d1c	s	（另一个项目是[gtext]和[gtext2]的合作项目，貌似是用于研磨深孔钻头的...）	game/rpy/ch1.rpy	147	s "[what]"
program1_cee40cc4	s	（根据已知信息，这两个参赛项目似乎都没什么用...）	game/rpy/ch1.rpy	149	s "[what]"
program1_c3619867	s	接下来的作品是在生产环境运行最久的——	game/rpy/ch1.rpy	152	s "[what]"
program1_a4805069	s	AutoRing.py——自动化上下课放学铃播放和自动关机解决方案！	game/rpy/ch1.rpy	153	s "[what]"
program1_c4b72f29	s	本来是疫情复课期间的无聊想法，在框架写好之后刚好派上用场，	game/rpy/ch1.rpy	154	s "[what]"
program1_66c544bf	s	在版本迭代中增加了...许多有趣的功能...	game/rpy/ch1.rpy	156	s "[what]"
program1_83edeb6a	s	例如：自助式放学铃自定义和自动关机...	game/rpy/ch1.rpy	157	s "[what]"
program1_b06e709d	s	虽然造成了很多麻烦、也在其间反映了一些学生的品德问题...	game/rpy/ch1.rpy	159	s "[what]"
program1_e2b8a571	s	AutoRing.py仍然是我最引以为傲，同时使用时间最长的作品。	game/rpy/ch1.rpy	162	s "[what]"
program1_28e2fc43	s	当然还有你面前的——maybe_not_the_last_letter，基于Renpy的互动小说游戏。	game/rpy/ch1.rpy	163	s "[what]"
program1_d5891340	s	谢谢你问了这个问题，[player]。	game/rpy/ch1.rpy	164	s "[what]"
program1_9a0ed1c0	s	我一直在找机会把它们介绍一遍。	game/rpy/ch1.rpy	166	s "[what]"
inmemoryof_22976bce	s	“怀念”？	game/rpy/ch1.rpy	172	s "[what]"
inmemoryof_558186ae	s	听起来好奇怪...	game/rpy/ch1.rpy	174	s "[what]"
inmemoryof_f7664493	s	不过...我明白你的意思，[player]。	game/rpy/ch1.rpy	175	s "[what]"
inmemoryof_8893192f	s	答案是：真的有。	game/rpy/ch1.rpy	176	s "[what]"
inmemoryof_004af4cf	s	你真的想听吗？	game/rpy/ch1.rpy	177	s "[what]"
		真的！	game/rpy/ch1.rpy	178
		如果不想说的话...就算了吧。	game/rpy/ch1.rpy	178
inmemoryof_f73ffe10	s	额...	game/rpy/ch1.rpy	183	s "[what]"
inmemoryof_43721392	s	好吧...	game/rpy/ch1.rpy	185	s "[what]"
reallyinmemoryof_16b9f09b	s	既然这样...	game/rpy/ch1.rpy	195	s "[what]"
reallyinmemoryof_6766eabb	s	（吸气）	game/rpy/ch1.rpy	196	s "[what]"
reallyinmemoryof_58034b9d	s	（呼气）	game/rpy/ch1.rpy	197	s "[what]"
reallyinmemoryof_32be79cb	s	ed0f93dfaac17459514c02cb936ae1f23db6ba5eaad82ad456f3eb7fb445f4ae，你在理科方面给了我很多帮助...	game/rpy/ch1.rpy	199	s "[what]"
reallyinmemoryof_c8e1d147	s	也给对[gtext]的道歉信提出了一些有价值的建议。	game/rpy/ch1.rpy	200	s "[what]"
reallyinmemoryof_3c15af03	s	就算最后因为看起来“价值观不合”而不再联系...	game/rpy/ch1.rpy	201	s "[what]"
reallyinmemoryof_c569b479	s	我仍然相信你最后会理解我的意思。	game/rpy/ch1.rpy	202	s "[what]"
reallyinmemoryof_27bfd54d	s	840a8dbdddece6a56fb9b1f925eac7a75cb274b85e7eddafdfb97573170e5a8b，你在最后的几个星期给了我支持...	game/rpy/ch1.rpy	203	s "[what]"
reallyinmemoryof_b6fef64f	s	告诉我学校里的情况、授课进度，和我分享秘密，尝试让我不再焦虑...	game/rpy/ch1.rpy	204	s "[what]"
reallyinmemoryof_3d9c05f8	s	看起来很平凡但对我意义重大...	game/rpy/ch1.rpy	205	s "[what]"
reallyinmemoryof_c69a7af3	s	还记得那朵封存在透明有机物块中的云状物体吗？	game/rpy/ch1.rpy	207	s "[what]"
reallyinmemoryof_a515b105	s	b5f0b1a060a51d4bfaa5b3375a6ba0a8e632c0946066af94a9c47082811ac14c，你帮助了我实施我疯狂的计划...	game/rpy/ch1.rpy	208	s "[what]"
reallyinmemoryof_5b04c512	s	写作交流、情报提供、应急处理，不仅如此...	game/rpy/ch1.rpy	210	s "[what]"
reallyinmemoryof_46648a72	s	你成功地让我适应和其他人用餐和近距离交流，无论这个人是谁。	game/rpy/ch1.rpy	211	s "[what]"
reallyinmemoryof_0ffbfbd9	s	别忘了尝试学Python啊。	game/rpy/ch1.rpy	212	s "[what]"
reallyinmemoryof_7fcf5d04	s	d88702965eb2acf84424cd64d9bba294a8c2a00d0b4604496723fd2063bf78cf、83235ec96fa3b9c0631863c5e3f998aef8e89c28698a8fc2843509627cb0d295...	game/rpy/ch1.rpy	214	s "[what]"
reallyinmemoryof_3e4e7d11	s	学校里的Brony不多...	game/rpy/ch1.rpy	215	s "[what]"
reallyinmemoryof_9b81279e	s	你们是我认识的两个。	game/rpy/ch1.rpy	217	s "[what]"
reallyinmemoryof_415a72fd	s	还有更多的我没能提到的人，	game/rpy/ch1.rpy	218	s "[what]"
reallyinmemoryof_e72e48ee	s	是我们共同构建了这个故事。	game/rpy/ch1.rpy	219	s "[what]"
reallyinmemoryof_2d57beb8	s	还有被我吓到的一些人...	game/rpy/ch1.rpy	265	s "[what]"
reallyinmemoryof_dab38ce4	s	221c63aa425164d25f6d2fc5d79d7e06403f1716e93cacb394f32caf451916f0...	game/rpy/ch1.rpy	267	s "[what]"
reallyinmemoryof_3790601d	s	62818288f696eb3eddc601010b407153f2594ddf86858bbad9492fcfd3e7c072...	game/rpy/ch1.rpy	269	s "[what]"
reallyinmemoryof_ea69463d	s	以及其他的一些人...	game/rpy/ch1.rpy	270	s "[what]"
reallyinmemoryof_a76e64c8	s	也许...我成功地将自己最令人意外的形象刻入你们的记忆...	game/rpy/ch1.rpy	271	s "[what]"
reallyinmemoryof_5c966641	s	我...欠你们一个道歉。	game/rpy/ch1.rpy	273	s "[what]"
		冷静！停下吧...	game/rpy/ch1.rpy	275
		你还好吗？	game/rpy/ch1.rpy	275
reallyinmemoryof_f86573e3	s	（看向你）	game/rpy/ch1.rpy	278	s "[what]"
reallyinmemoryof_43721392	s	好吧...	game/rpy/ch1.rpy	280	s "[what]"
reallyinmemoryofz_b46caaf2	s	我没事！	game/rpy/ch1.rpy	287	s "[what]"
reallyinmemoryofz_a8a69920	s	还有...	game/rpy/ch1.rpy	288	s "[what]"
reallyinmemoryofz_01c7a5ff	s	还有....	game/rpy/ch1.rpy	289	s "[what]"
reallyinmemoryofz_572ab7c3	s	还有.....	game/rpy/ch1.rpy	290	s "[what]"
reallyinmemoryofz_369ca77b	s	e04e141499000d4d40bdf3d58379319d1615d392f40582e62e90d4dd69032eee...	game/rpy/ch1.rpy	291	s "[what]"
reallyinmemoryofz_cb126477	s	......	game/rpy/ch1.rpy	295	s "[what]"
reallyinmemoryofz_dc9564f9	n	[player]，我需要提醒你，你面前的讲述者似乎不太正常...	game/rpy/ch1.rpy	298	n "[what]"
reallyinmemoryofz_a1fdbe75	s	你不希望我在这里提起你...对吧？	game/rpy/ch1.rpy	299	s "[what]"
reallyinmemoryofz_cb126477_1	s	......	game/rpy/ch1.rpy	300	s "[what]"
reallyinmemoryofz_b0520ba4	s	[gtext]	game/rpy/ch1.rpy	306	s "[what]"
		关于你的志愿选择...	game/rpy/ch1.rpy	315
other0_e43c818e	s	[player]，我们不是已经聊过了么？	game/rpy/ch1.rpy	318	s "[what]"
other0_c3eb78f2	s	[player]，我...现在不太想谈。	game/rpy/ch1.rpy	323	s "[what]"
ch2_29a84e2c	s	怎么，[player]？	game/rpy/ch2.rpy	6	s "[what]"
ch2_c01a50f7	s	有很多人问过我相关的问题...	game/rpy/ch2.rpy	9	s "[what]"
ch2_6a960be5	s	希望不是在质疑我的选择...	game/rpy/ch2.rpy	11	s "[what]"
		当然不是！	game/rpy/ch2.rpy	12
		额...好像是的...	game/rpy/ch2.rpy	12
ofcoursenot_78a856f3	s	真的？	game/rpy/ch2.rpy	19	s "[what]"
ofcoursenot_43721392	s	好吧...	game/rpy/ch2.rpy	21	s "[what]"
ofcoursenot_b22bf1f1	s	那么...你的问题是？	game/rpy/ch2.rpy	23	s "[what]"
		没什么...	game/rpy/ch2.rpy	24
		为什么你选择了...？	game/rpy/ch2.rpy	24
ofcoursenot_f73ffe10	s	额...	game/rpy/ch2.rpy	26	s "[what]"
ofcoursenot_992c915a	s	好吧。	game/rpy/ch2.rpy	27	s "[what]"
ofcoursenot_2c75fdbe	s	让我们忘掉刚才的对话~	game/rpy/ch2.rpy	29	s "[what]"
maybeyes_87758962	s	别担心，我不会因为你的质疑就破坏你的设备的，[player]~ 我可不是Monika。	game/rpy/ch2.rpy	36	s "[what]"
maybeyes_15e5e504	s	当然，我可以理解你的疑问...	game/rpy/ch2.rpy	37	s "[what]"
maybeyes_9dcd60f9	s	毕竟，我的选择和我的优势领域差得太多了。	game/rpy/ch2.rpy	38	s "[what]"
ch2reason_342e8b49	s	理由比你想象的简单...	game/rpy/ch2.rpy	45	s "[what]"
ch2reason_45329e91	s	我很难接受自己写的项目完全不符合自己的需求。	game/rpy/ch2.rpy	46	s "[what]"
ch2reason_b34ef1f3	s	所以，我很难加入商业化的开发团队。	game/rpy/ch2.rpy	47	s "[what]"
ch2reason_b1e89d4f	s	另外...996ICU了解一下？	game/rpy/ch2.rpy	49	s "[what]"
ch2reason_68b662eb	s	（请访问996.icu了解更多，不要使用国产浏览器）	game/rpy/ch2.rpy	50	s "[what]"
ch2reason_dd8c7366	s	[player]，恐怕我们并没有给予信息技术工作者应有的重视和尊重，这并不有趣。	game/rpy/ch2.rpy	51	s "[what]"
ch2reason_449f34d1	s	所以，就算有基础技能，我也不会轻易选择会让自己讨厌的专业。	game/rpy/ch2.rpy	52	s "[what]"
ch2reason_2c2f44c6	s	当然，选择信息技术相关专业的同学也先别着急，这并不意味着你们做出了错误的选择，	game/rpy/ch2.rpy	54	s "[what]"
ch2reason_b286cba8	s	通过系统地学习，你们能够比我更加深入地了解到计算机工作的基础原理、了解到OS的运行原理并更好地利用计算机解决常见的问题。	game/rpy/ch2.rpy	55	s "[what]"
ch2reason_46685082	s	通过学习计算机编程，你们会学习到更多解决问题的思路，	game/rpy/ch2.rpy	56	s "[what]"
ch2reason_93f8b3f2	s	而这些思路不仅仅在信息技术领域有效。	game/rpy/ch2.rpy	57	s "[what]"
ch2reason_2db3daa1	s	信息技术在相当长的一段时间内仍然是迷人且有趣的。	game/rpy/ch2.rpy	58	s "[what]"
ch2reason_4ca82d92	s	当你第一次运行Hello world!时，	game/rpy/ch2.rpy	60	s "[what]"
ch2reason_72fda1ef	s	第一次了解GNU/Linux时，	game/rpy/ch2.rpy	66	s "[what]"
ch2reason_3e1f3977	s	第一次操作有趣的命令行工具时，	game/rpy/ch2.rpy	73	s "[what]"
ch2reason_675f46d5	s	第一次完成编译，	game/rpy/ch2.rpy	78	s "[what]"
ch2reason_790baea4	s	我希望，在这时，你们能体会到和我一样的喜悦。	game/rpy/ch2.rpy	86	s "[what]"
ch2reason_607cfe66	s	说了这么多，	game/rpy/ch2.rpy	87	s "[what]"
ch2reason_adf39cbd	s	事实上，我的意思是...	game/rpy/ch2.rpy	89	s "[what]"
ch2reason_f1956c95	s	无论你的选择是计算机科学与技术...	game/rpy/ch2.rpy	91	s "[what]"
ch2reason_4a331824	s	软件工程...	game/rpy/ch2.rpy	92	s "[what]"
ch2reason_91b7083b	s	人工智能...	game/rpy/ch2.rpy	93	s "[what]"
ch2reason_fa71f500	s	通信工程 这样和信息技术联系紧密的专业，	game/rpy/ch2.rpy	94	s "[what]"
ch2reason_5bab7895	s	或者例如 物联网工程...	game/rpy/ch2.rpy	96	s "[what]"
ch2reason_bd7e2ccf	s	还有 电子商务及法律 这样和信息技术相关的专业，	game/rpy/ch2.rpy	97	s "[what]"
ch2reason_0ba6db7f	s	还是像 口腔医学 这样和信息技术几乎没有关系的专业...	game/rpy/ch2.rpy	100	s "[what]"
ch2reason_194be495	s	无论是出于自己的爱好...	game/rpy/ch2.rpy	102	s "[what]"
ch2reason_8954e59a	s	还是被迫...	game/rpy/ch2.rpy	103	s "[what]"
ch2reason_bbb3a7b8	s	或者为了某个城市...	game/rpy/ch2.rpy	104	s "[what]"
ch2reason_dfffdd11	s	亦或是为了和某个人在一起...	game/rpy/ch2.rpy	105	s "[what]"
ch2reason_25450a1b	s	如果你想接受你的选择，	game/rpy/ch2.rpy	106	s "[what]"
ch2reason_dcce8713	s	那么，请相信你自己，	game/rpy/ch2.rpy	108	s "[what]"
ch2reason_a521dbb6	s	不管距离再远...	game/rpy/ch2.rpy	109	s "[what]"
ch2reason_d2af7595	s	基础再弱...	game/rpy/ch2.rpy	110	s "[what]"
ch2reason_09d3b8f7	s	学业多困难...	game/rpy/ch2.rpy	111	s "[what]"
ch2reason_bd498d84	s	[player]，我的精神愿意、也一直守候在你身旁。	game/rpy/ch2.rpy	112	s "[what]"
ch2reason_f4e8a77d	s	希望你“永远相信美好的事情即将发生”。	game/rpy/ch2.rpy	113	s "[what]"
ch2reason_f1e23946	s	顺便打个广告，	game/rpy/ch2.rpy	116	s "[what]"
ch2reason_b7f8f9ba	s	[player]，你可以凭此界面截图获得开发者的一次技术支持。时间戳:[ans_time] （开发者保留对此技术支持服务的一切权利）	game/rpy/ch2.rpy	119	s "[what]"
ch3_0a34454e	s	还有什么问题？请尽管问吧，[player]。	game/rpy/ch3.rpy	8	s "[what]"
		在学校里经历过什么难忘的事吗？	game/rpy/ch3.rpy	12
		说一说你的老师们吧。	game/rpy/ch3.rpy	12
unforgettablehub_95950fa0	s	[player]，我们不是已经谈过这个话题了么？	game/rpy/ch3.rpy	20	s "[what]"
unforgettablehub_a4da4e5e	s	让我回忆一下...	game/rpy/ch3.rpy	25	s "[what]"
unforgettable1_e821f4eb	s	最难忘的事...	game/rpy/ch3.rpy	34	s "[what]"
unforgettable1_088c642d	s	是项目AutoRing.py每天都能如预期工作...	game/rpy/ch3.rpy	35	s "[what]"
unforgettable1_75ab85a3	s	准确地在上课、下课、放学时...	game/rpy/ch3.rpy	36	s "[what]"
unforgettable1_780c31a4	s	按需求响铃。	game/rpy/ch3.rpy	37	s "[what]"
unforgettable1_73c50fbb	s	作为第一个投入生产环境的项目，	game/rpy/ch3.rpy	38	s "[what]"
unforgettable1_4f782248	s	它给了我很大的信心...	game/rpy/ch3.rpy	39	s "[what]"
unforgettable1_ccae01ac	s	让我相信，即使再乱的逻辑、再差的水平写出来的代码也是能正常工作的。	game/rpy/ch3.rpy	41	s "[what]"
unforgettable1_4908d6c1	s	从最初用来练手的脚本...	game/rpy/ch3.rpy	42	s "[what]"
unforgettable1_5d348be0	s	到重构后的，可用于生产的项目...	game/rpy/ch3.rpy	43	s "[what]"
unforgettable1_254abd34	s	我了解了很多...	game/rpy/ch3.rpy	44	s "[what]"
unforgettable1_ed35c8dd	s	日志、函数化封装、错误处理、基于JSON的数据交流、和第三方可执行文件的配合...	game/rpy/ch3.rpy	45	s "[what]"
unforgettable1_92d061ad	s	创造出了一个至少能用的AutoRing.py。	game/rpy/ch3.rpy	46	s "[what]"
unforgettable1_b23bef5e	s	在最后的两个星期，	game/rpy/ch3.rpy	48	s "[what]"
unforgettable1_5089b38d	s	它在我不在场维护的情况下仍在运行...	game/rpy/ch3.rpy	49	s "[what]"
